symbol, name, exchange, marketCap, IPOYear, sector, industry, summary
LTRX,Lantronix Inc.,NASDAQ,1.662E7,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx
LPSB,LaPorte Bancorp Inc.,NASDAQ,8.131E7,,Finance,Banks,http://www.nasdaq.com/symbol/lpsb
LSCC,Lattice Semiconductor Corporation,NASDAQ,6.8031E8,,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc
LAWS,Lawson Products Inc.,NASDAQ,2.4285E8,,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws
LAYN,Layne Christensen Company,NASDAQ,1.138E8,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn
LCNB,LCNB Corporation,NASDAQ,1.6341E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb
LDRH,LDR Holding Corporation,NASDAQ,7.3688E8,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ldrh
LBIX,Leading Brands Inc,NASDAQ,8300000.0,,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix
LGCY,Legacy Reserves LP,NASDAQ,2.2171E8,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy
LGCYO,Legacy Reserves LP,NASDAQ,6.987E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo
LGCYP,Legacy Reserves LP,NASDAQ,1.984E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp
LTXB,LegacyTexas Financial Group Inc.,NASDAQ,1.42E9,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb
LMAT,LeMaitre Vascular Inc.,NASDAQ,2.857E8,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat
TREE,LendingTree Inc.,NASDAQ,1.16E9,,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
LXRX,Lexicon Pharmaceuticals Inc.,NASDAQ,1.4E9,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx
LGIH,LGI Homes Inc.,NASDAQ,6.2827E8,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih
LHCG,LHC Group,NASDAQ,8.2214E8,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg
LBRDA,Liberty Broadband Corporation,NASDAQ,5.51E9,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda
LBRDK,Liberty Broadband Corporation,NASDAQ,5.5E9,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk
LBTYA,Liberty Global plc,NASDAQ,3.681E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya
LBTYB,Liberty Global plc,NASDAQ,3.75E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb
LBTYK,Liberty Global plc,NASDAQ,3.515E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk
LILA,Liberty Global plc,NASDAQ,3.253E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila
LILAK,Liberty Global plc,NASDAQ,3.293E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak
LVNTA,Liberty Interactive Corporation,NASDAQ,2.771E10,,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta
LVNTB,Liberty Interactive Corporation,NASDAQ,2.799E10,,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb
QVCA,Liberty Interactive Corporation,NASDAQ,1.68E10,,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca
QVCB,Liberty Interactive Corporation,NASDAQ,1.75E10,,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb
LMCA,Liberty Media Corporation,NASDAQ,1.37E10,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmca
LMCB,Liberty Media Corporation,NASDAQ,1.407E10,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmcb
LMCK,Liberty Media Corporation,NASDAQ,1.314E10,,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmck
TAX,Liberty Tax Inc.,NASDAQ,2.8764E8,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tax
LTRPA,Liberty TripAdvisor Holdings Inc.,NASDAQ,2.28E9,,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpa
LTRPB,Liberty TripAdvisor Holdings Inc.,NASDAQ,2.15E9,,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpb
LPNT,LifePoint Health Inc.,NASDAQ,3.04E9,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt
LCUT,Lifetime Brands Inc.,NASDAQ,1.8837E8,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut
LFVN,Lifevantage Corporation,NASDAQ,1.1365E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn
LWAY,Lifeway Foods Inc.,NASDAQ,1.7103E8,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway
LGND,Ligand Pharmaceuticals Incorporated,NASDAQ,2.05E9,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd
LTBR,Lightbridge Corporation,NASDAQ,1.658E7,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr
LPTH,LightPath Technologies Inc.,NASDAQ,2.484E7,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth
LLEX,Lilis Energy Inc.,NASDAQ,5210000.0,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex
LIME,Lime Energy Co.,NASDAQ,2.965E7,,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lime
LLNW,Limelight Networks Inc.,NASDAQ,1.6666E8,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw
LMNR,Limoneira Co,NASDAQ,2.2055E8,,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr
LINC,Lincoln Educational Services Corporation,NASDAQ,4.535E7,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc
LECO,Lincoln Electric Holdings Inc.,NASDAQ,4.08E9,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco
LIND,Lindblad Expeditions Holdings Inc.,NASDAQ,4.7577E8,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lind
LINDW,Lindblad Expeditions Holdings Inc.,NASDAQ,,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lindw
LLTC,Linear Technology Corporation,NASDAQ,1.098E10,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc
LNCO,Linn Co LLC,NASDAQ,2.1724E8,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lnco
LINE,Linn Energy LLC,NASDAQ,7.1363E8,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line
LBIO,Lion Biotechnologies Inc.,NASDAQ,3.2336E8,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lbio
LIOX,Lionbridge Technologies Inc.,NASDAQ,3.4384E8,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox
LPCN,Lipocine Inc.,NASDAQ,2.3255E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lpcn
LQDT,Liquidity Services Inc.,NASDAQ,1.9667E8,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt
LFUS,Littelfuse Inc.,NASDAQ,2.47E9,,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus
LIVN,LivaNova PLC,NASDAQ,2.8E9,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/livn
LOB,Live Oak Bancshares Inc.,NASDAQ,5.1222E8,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/lob
LIVE,Live Ventures Incorporated,NASDAQ,2.197E7,,Technology,EDP Services,http://www.nasdaq.com/symbol/live
LPSN,LivePerson Inc.,NASDAQ,4.2981E8,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/lpsn
LKQ,LKQ Corporation,NASDAQ,9.03E9,,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq
LMFAU,LM Funding America Inc.,NASDAQ,,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfau
LMIA,LMI Aerospace Inc.,NASDAQ,1.3893E8,1998,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmia
LOGI,Logitech International S.A.,NASDAQ,2.44E9,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi
LOGM,LogMein Inc.,NASDAQ,1.81E9,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm
LOJN,LoJack Corporation,NASDAQ,6.116E7,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lojn
EVAR,Lombard Medical Inc.,NASDAQ,2.444E7,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/evar
CNCR,Loncar Cancer Immunotherapy ETF,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/cncr
LORL,Loral Space and Communications Inc.,NASDAQ,1.35E9,,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl
LOXO,Loxo Oncology Inc.,NASDAQ,5.1580999999999994E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/loxo
LPTN,Lpath Inc.,NASDAQ,6490000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptn
LPLA,LPL Financial Holdings Inc.,NASDAQ,4.23E9,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla
LRAD,LRAD Corporation,NASDAQ,5.233E7,,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad
LYTS,LSI Industries Inc.,NASDAQ,2.9574E8,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts
LULU,lululemon athletica inc.,NASDAQ,6.44E9,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu
LITE,Lumentum Holdings Inc.,NASDAQ,1.11E9,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lite
LMNX,Luminex Corporation,NASDAQ,9.3315E8,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx
LMOS,Lumos Networks Corp.,NASDAQ,2.6415E8,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lmos
LUNA,Luna Innovations Incorporated,NASDAQ,3.096E7,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna
MBTF,M B T Financial Corp,NASDAQ,1.4706E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/mbtf
MTSI,M/A-COM Technology Solutions Holdings Inc.,NASDAQ,1.97E9,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/mtsi
MCBC,Macatawa Bank Corporation,NASDAQ,1.944E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbc
MFNC,Mackinac Financial Corporation,NASDAQ,7.138E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/mfnc
MCUR,MACROCURE LTD.,NASDAQ,3.2740000000000004E7,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mcur
MGNX,MacroGenics Inc.,NASDAQ,1.15E9,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mgnx
MAGS,Magal Security Systems Ltd.,NASDAQ,8.094E7,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags
MGLN,Magellan Health Inc.,NASDAQ,1.34E9,,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln
MPET,Magellan Petroleum Corporation,NASDAQ,3120000.0,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpet
MGIC,Magic Software Enterprises Ltd.,NASDAQ,2.5091E8,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mgic
CALL,magicJack VocalTec Ltd,NASDAQ,1.5263E8,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/call
MNGA,MagneGas Corporation,NASDAQ,4.451E7,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mnga
MGYR,Magyar Bancorp Inc.,NASDAQ,5.819E7,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mgyr
MHLD,Maiden Holdings Ltd.,NASDAQ,1.11E9,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhld
MHLDO,Maiden Holdings Ltd.,NASDAQ,1.7757E8,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhldo
MSFG,MainSource Financial Group Inc.,NASDAQ,5.0837E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/msfg
COOL,Majesco Entertainment Company,NASDAQ,1.199E7,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cool
MMYT,MakeMyTrip Limited,NASDAQ,6.3358E8,2010,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/mmyt
MBUU,Malibu Boats Inc.,NASDAQ,2.736E8,2014,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mbuu
MLVF,Malvern Bancorp Inc.,NASDAQ,1.0461E8,,Finance,Banks,http://www.nasdaq.com/symbol/mlvf
MAMS,MAM Software Group Inc.,NASDAQ,1.0595E8,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mams
MANH,Manhattan Associates Inc.,NASDAQ,5.39E9,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh
LOAN,Manhattan Bridge Capital Inc,NASDAQ,3.073E7,,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/loan
MNTX,Manitex International Inc.,NASDAQ,1.049E8,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mntx
MTEX,Mannatech Incorporated,NASDAQ,5.317E7,,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mtex
MNKD,MannKind Corporation,NASDAQ,1.01E9,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnkd
MANT,ManTech International Corporation,NASDAQ,1.18E9,2002,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant
MAPI,Mapi - Pharma Ltd.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/mapi
MARA,Marathon Patent Group Inc.,NASDAQ,2.12E7,,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mara
MCHX,Marchex Inc.,NASDAQ,1.6532E8,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mchx
MARPS,Marine Petroleum Trust,NASDAQ,1.2E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/marps
MRNS,Marinus Pharmaceuticals Inc.,NASDAQ,8.716E7,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrns
MKTX,MarketAxess Holdings Inc.,NASDAQ,3.98E9,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx
MKTO,Marketo Inc.,NASDAQ,1.28E9,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mkto
MRKT,Markit Ltd.,NASDAQ,6.01E9,2014,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mrkt
MRLN,Marlin Business Services Corp.,NASDAQ,2.161E8,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln
MAR,Marriott International,NASDAQ,1.859E10,,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar
MBII,Marrone Bio Innovations Inc.,NASDAQ,5.162E7,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mbii
MRTN,Marten Transport Ltd.,NASDAQ,5.975E8,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,NASDAQ,8.85E8,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,NASDAQ,4.51E9,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,NASDAQ,2.1E9,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi
MTCH,Match Group Inc.,NASDAQ,3.65E9,2015,n/a,n/a,http://www.nasdaq.com/symbol/mtch
MTLS,Materialise NV,NASDAQ,3.7293E8,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtls
MTRX,Matrix Service Company,NASDAQ,5.9924E8,1990,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx
MAT,Mattel Inc.,NASDAQ,8.33E9,,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat
MATR,Mattersight Corporation,NASDAQ,1.853E8,,Technology,EDP Services,http://www.nasdaq.com/symbol/matr
MATW,Matthews International Corporation,NASDAQ,1.93E9,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw
MFRM,Mattress Firm Holding Corp.,NASDAQ,1.7E9,2011,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/mfrm
MTSN,Mattson Technology Inc.,NASDAQ,1.9857E8,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mtsn
MXIM,Maxim Integrated Products Inc.,NASDAQ,1.137E10,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim
MXWL,Maxwell Technologies Inc.,NASDAQ,2.0601E8,,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl
MZOR,Mazor Robotics Ltd.,NASDAQ,2.0968E8,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor
MBFI,MB Financial Inc.,NASDAQ,2.59E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi
MBFIP,MB Financial Inc.,NASDAQ,1.0736E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfip
MCFT,MCBC Holdings Inc.,NASDAQ,2.4641E8,2015,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mcft
MGRC,McGrath RentCorp,NASDAQ,6.7571E8,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,NASDAQ,1.05E9,,Technology,Advertising,http://www.nasdaq.com/symbol/mdca
MCOX,Mecox Lane Limited,NASDAQ,4.383E7,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/mcox
TAXI,Medallion Financial Corp.,NASDAQ,1.9745E8,1996,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/taxi
MDAS,MedAssets Inc.,NASDAQ,1.74E9,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdas
MTBC,Medical Transcription Billing Corp.,NASDAQ,1.582E7,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbc
MTBCP,Medical Transcription Billing Corp.,NASDAQ,,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbcp
MNOV,MediciNova Inc.,NASDAQ,1.0005E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov
MDSO,Medidata Solutions Inc.,NASDAQ,2.49E9,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso
MDGS,Medigus Ltd.,NASDAQ,1.885E7,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdgs
MDVN,Medivation Inc.,NASDAQ,6.56E9,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdvn
MDWD,MediWound Ltd.,NASDAQ,2.0299E8,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mdwd
MDVX,Medovex Corp.,NASDAQ,1.519E7,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdvx
MDVXW,Medovex Corp.,NASDAQ,,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdvxw
MEET,MeetMe Inc.,NASDAQ,1.1456E8,,Consumer Services,Advertising,http://www.nasdaq.com/symbol/meet
MEIP,MEI Pharma Inc.,NASDAQ,5.602E7,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/meip
MELA,MELA Sciences Inc,NASDAQ,1.177E7,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mela
MPEL,Melco Crown Entertainment Limited,NASDAQ,8.77E9,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mpel
MLNX,Mellanox Technologies Ltd.,NASDAQ,2.14E9,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mlnx
MELR,Melrose Bancorp Inc.,NASDAQ,4.028E7,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/melr
MEMP,Memorial Production Partners LP,NASDAQ,3.022E8,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/memp
MRD,Memorial Resource Development Corp.,NASDAQ,3.34E9,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mrd
MENT,Mentor Graphics Corporation,NASDAQ,2.09E9,1984,Technology,EDP Services,http://www.nasdaq.com/symbol/ment
MTSL,MER Telemanagement Solutions Ltd.,NASDAQ,7160000.0,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mtsl
MELI,MercadoLibre Inc.,NASDAQ,5.36E9,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli
MBWM,Mercantile Bank Corporation,NASDAQ,4.0681E8,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/mbwm
MERC,Mercer International Inc.,NASDAQ,6.9211E8,,Basic Industries,Paper,http://www.nasdaq.com/symbol/merc
MBVT,Merchants Bancshares Inc.,NASDAQ,2.0028E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/mbvt
MRCY,Mercury Systems Inc,NASDAQ,6.7E8,1998,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mrcy
EBSB,Meridian Bancorp Inc.,NASDAQ,8.0554E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/ebsb
VIVO,Meridian Bioscience Inc.,NASDAQ,8.0301E8,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vivo
MMSI,Merit Medical Systems Inc.,NASDAQ,8.1508E8,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmsi
MACK,Merrimack Pharmaceuticals Inc.,NASDAQ,9.5349E8,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mack
MSLI,Merus Labs International Inc.,NASDAQ,1.4312E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/msli
MLAB,Mesa Laboratories Inc.,NASDAQ,3.923E8,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mlab
MESO,Mesoblast Limited,NASDAQ,3.953E8,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/meso
CASH,Meta Financial Group Inc.,NASDAQ,3.1038E8,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cash
MBLX,Metabolix Inc.,NASDAQ,5.958E7,2006,Basic Industries,Containers/Packaging,http://www.nasdaq.com/symbol/mblx
MEOH,Methanex Corporation,NASDAQ,3.31E9,,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh
MEIL,METHES ENERGIES INTERNATIONAL LTD,NASDAQ,5630000.0,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meil
MEILW,METHES ENERGIES INTERNATIONAL LTD,NASDAQ,,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meilw
MEILZ,METHES ENERGIES INTERNATIONAL LTD,NASDAQ,,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meilz
METR,Metro Bancorp Inc,NASDAQ,4.699E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/metr
MFRI,MFRI Inc.,NASDAQ,4.119E7,1989,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/mfri
MGCD,MGC Diagnostics Corporation,NASDAQ,2.976E7,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mgcd
MGEE,MGE Energy Inc.,NASDAQ,1.51E9,,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/mgee
